doc_id,major_large,major_small,company,season,job_large,job_small,school,extra_spec,pro_rating,doc_url
217,인문/사회계열,금융,교보생명,2015년 하반기,경영·사무,경리·회계·결산,서울4년,"['학점 4.1/4.5', '해외경험 1회', '인턴 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144632
218,인문/사회계열,신문방송/언론정보학,한샘,2015년 상반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 945/100', '토익 7', '자격증 2개', '해외경험 2회', '수상 3회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145384
219,자연/공학/의약계열,수학/통계학,㈜셀트리온,2016년 상반기,전문·특수직,리서치·통계·설문,서울4년,"['학점 3.41/4.3', '토익 935', '인턴 2회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/188717
220,자연/공학/의약계열,IT/컴퓨터공학,LG유플러스,2016년 상반기,영업·고객상담,제품·서비스영업,지방4년,"['학점 3.7/4.5', '토익 840', '토스 Level7', '오픽 IH', '해외경험 1회', '인턴 2회', '수상 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145956
221,자연/공학/의약계열,IT/컴퓨터공학,삼성에스디에스,2019년 상반기,IT·인터넷,응용프로그래머,지방4년,"['학점 3.78/4.5', '토스 Level5', '자격증 2개', '수상 3회', '동아리 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198837
222,인문/사회계열,인문계열(기타),현대제철주식회사,2021년 하반기,연구개발·설계,자동차·조선·기계,지방4년,"['학점 3.7/4.5', '토스 Level7']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/238137
223,자연/공학/의약계열,기계/항공,현대모비스(주),2015년 하반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 3.7/4.5', '토익 730', '자격증 1개', '수상 3회', '자원봉사 2회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143828
224,인문/사회계열,중어/중문,(주)이수페타시스,2015년 하반기,무역·유통,해외영업·무역영업,서울4년,"['학점 3.3/4.5', '토익 945', '오픽 AL', '자격증 2개', '해외경험 2회', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144497
225,자연/공학/의약계열,산업공학,(주)LG화학,2016년 상반기,생산·제조,생산관리·공정관리·품질관리,대학원,"['학점 3.7/4.5', '토익 800', '토스 Level6', '자격증 3개', '수상 2회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/189835
226,자연/공학/의약계열,전자전기공학,㈜KT,2015년 하반기,연구개발·설계,통신기술·네트워크구축,서울4년,"['학점 3.4/4.5', '토익 780']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144686
227,인문/사회계열,경영학,(주)이랜드리테일,2021년 하반기,영업·고객상담,제품·서비스영업,서울4년,"['학점 4/4.5', '토익 910', '오픽 AL', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/237585
228,자연/공학/의약계열,식품영양학,현대글로비스(주),2016년 하반기,무역·유통,유통·물류·재고,서울4년,"['학점 3.74/4.5', '토익 940', '토스 Level6']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/90345
229,자연/공학/의약계열,전자전기공학,LG유플러스,2015년 상반기,IT·인터넷,네트워크·서버·보안,서울4년,"['학점 3.8/4.5', '토익 950', '오픽 AL', '자격증 1개', '해외경험 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145418
230,인문/사회계열,미디어,코스맥스비티아이(주),2016년 하반기,마케팅·광고·홍보,마케팅·광고·분석,서울4년,"['학점 3.61/4.5', '토익 810', '토스 Level6', '인턴 2회', '수상 2회', '자원봉사 2회']",5.0,https://www.jobkorea.co.kr/starter/PassAssay/View/191379
231,인문/사회계열,경영학,KDB캐피탈㈜,2015년 하반기,영업·고객상담,금융·보험영업,서울4년,"['학점 3.8/4.5', '토익 905', '자격증 5개', '해외경험 2회', '자원봉사 3회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144584
232,인문/사회계열,인문계열(기타),롯데렌탈(주),2022년 상반기,영업·고객상담,영업관리·지원·영업기획,대학원,"['학점 4.16/4.5', '토익 940', '오픽 AL', '제2외국어 2개', '해외경험 4회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/239325
233,자연/공학/의약계열,IT/컴퓨터공학,SK텔레콤,2016년 상반기,IT·인터넷,네트워크·서버·보안,지방4년,"['학점 3.4/4.5', '토익 785', '자격증 2개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145652
234,기타,기타,중소기업은행,2016년 상반기,영업·고객상담,금융·보험영업,고졸,"['자격증 5개', '수상 5회', '자원봉사 2회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145803
235,인문/사회계열,광고/홍보,홈플러스(주),2015년 하반기,무역·유통,상품기획·MD,서울4년,"['학점 3.8/4.5', '토익 920', '자격증 2개', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144258
236,자연/공학/의약계열,정보통신학,SK에코플랜트㈜,2018년 상반기,연구개발·설계,통신기술·네트워크구축,수도권4년,"['학점 3.55/4.5', '토익 710', '토스 Level6']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198300
237,인문/사회계열,중어/중문,한국전력공사,2016년 하반기,경영·사무,사무·총무·법무,지방4년,"['학점 4.3/4.5', '토익 920', '자격증 2개', '해외경험 1회', '교내활동 1회', '자원봉사 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/193973
238,자연/공학/의약계열,IT/컴퓨터공학,롯데IT테크(주),2015년 하반기,IT·인터넷,시스템프로그래머,수도권4년,"['학점 4.1/4.5', '토익 630', '자격증 3개', '수상 1회', '자원봉사 3회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143873
239,자연/공학/의약계열,화학공학/생명공학,기아(주),2021년 상반기,경영·사무,기획·전략·경영,서울4년,"['학점 3.92/4.5', '토익 895', '오픽 IH', '자격증 6개', '해외경험 3회', '수상 10회', '동아리 3회', '교내활동 2회', '사회활동 2회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/237643
240,자연/공학/의약계열,산업공학,㈜오리온,2016년 하반기,생산·제조,생산관리·공정관리·품질관리,수도권4년,"['학점 3.77/4.5', '오픽 IM2']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/197754
241,자연/공학/의약계열,IT/컴퓨터공학,푸르덴셜생명보험(주),2015년 상반기,IT·인터넷,응용프로그래머,서울4년,"['학점 3.2/4.5', '토익 845', '토스 Level6', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145238
242,인문/사회계열,법학,한국전력공사,2017년 하반기,경영·사무,사무·총무·법무,서울4년,"['학점 3.64/4.5', '토익 915', '토스 Level6', '자격증 2개', '인턴 1회', '동아리 2회', '사회활동 2회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/193584
243,인문/사회계열,독어/독문,부산교통공사,2017년 하반기,경영·사무,사무·총무·법무,지방4년,"['학점 3.59/4.5', '토익 890', '토스 Level6', '제2외국어 1개', '자격증 2개', '수상 2회', '사회활동 2회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198269
244,자연/공학/의약계열,반도체/디스플레이,한국중부발전(주),2020년 상반기,연구개발·설계,화학·에너지·환경,대학원,"['학점 3.95/4.5', '토익 760', '자격증 2개', '해외경험 1회', '인턴 1회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/235505
245,자연/공학/의약계열,화학공학/생명공학,(주)LG생활건강,2016년 하반기,생산·제조,생산·제조·설비·조립,수도권4년,"['학점 4.1/4.5', '토익 760', '토스 Level6', '자격증 1개', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144374
246,인문/사회계열,법학,케이에프씨코리아,2016년 상반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 3.6/4.5', '토익 850', '오픽 IH', '자격증 1개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145821
247,자연/공학/의약계열,전자전기공학,만도,2015년 하반기,연구개발·설계,전기·전자·제어,수도권4년,"['학점 3.8/4.5', '토익 910', '토스 Level6', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144604
248,인문/사회계열,경제학,한샘,2015년 하반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 3/4.5', '토익 840', '토스 Level6', '자격증 4개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143909
249,자연/공학/의약계열,IT/컴퓨터공학,한화투자증권(주),2015년 하반기,IT·인터넷,응용프로그래머,서울4년,"['학점 3.7/4.5', '토익 850', '토스 Level6', '자격증 1개', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146154
250,인문/사회계열,경제학,(주)독립문,2015년 하반기,무역·유통,상품기획·MD,서울4년,"['학점 3.6/4.5', '토익 865', '토스 Level6']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144507
251,자연/공학/의약계열,자연/공학/의약계열(기타),삼성전기(주),2019년 하반기,연구개발·설계,반도체·디스플레이,지방4년,"['학점 3.62/4.5', '토익 985', '오픽 AL', '자격증 3개', '해외경험 2회', '인턴 1회', '수상 1회', '교내활동 3회', '사회활동 1회', '자원봉사 3회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/199718
252,자연/공학/의약계열,화학공학/생명공학,㈜우리은행,2015년 상반기,영업·고객상담,금융·보험영업,서울4년,"['학점 3.7/4.5', '토익 805', '자격증 3개', '해외경험 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143639
253,자연/공학/의약계열,IT/컴퓨터공학,삼성전자(주),2015년 하반기,IT·인터넷,응용프로그래머,지방4년,"['학점 3.8/4.5', '토익 780', '토스 Level6', '자격증 2개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143582
254,인문/사회계열,국제통상/경상,삼성전자판매(주),2019년 상반기,영업·고객상담,제품·서비스영업,지방4년,"['학점 3.54/4.5', '토익 860', '토스 Level6', '자격증 1개', '인턴 1회', '사회활동 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198767
255,자연/공학/의약계열,기계/항공,한국타이어앤테크놀로지(주),2015년 하반기,연구개발·설계,자동차·조선·기계,수도권4년,"['학점 4/4.5', '토익 815', '해외경험 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146197
256,인문/사회계열,경영학,(주)오뚜기,2020년 하반기,경영·사무,재무·세무·IR,서울4년,"['학점 3.5/4.5', '토스 Level6', '자격증 14개', '해외경험 1회', '수상 11회', '교내활동 2회', '사회활동 5회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/239491
257,자연/공학/의약계열,화학공학/생명공학,코리아이플랫폼(주),2016년 상반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 4.1/4.5', '토익 900', '토스 Level6', '자격증 1개', '인턴 2회', '자원봉사 3회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146905
258,인문/사회계열,인문계열(기타),포스코홀딩스,2016년 하반기,생산·제조,생산관리·공정관리·품질관리,서울4년,"['학점 3.3/4.5', '토익 910', '오픽 IH', '자격증 1개', '자원봉사 1회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146838
259,인문/사회계열,신문방송/언론정보학,(주)카카오엠,2016년 상반기,마케팅·광고·홍보,마케팅·광고·분석,대졸4년,"['학점 3.2/4.5', '토익 785', '토스 Level6', '해외경험 1회', '인턴 2회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146431
260,자연/공학/의약계열,기계/항공,엘아이지넥스원(주),2015년 하반기,연구개발·설계,기계설계·CAD·CAM,지방4년,"['학점 3.4/4.5', '토익 835', '토스 Level6', '자격증 2개', '수상 2회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143589
261,자연/공학/의약계열,IT/컴퓨터공학,네이버(주),2015년 하반기,IT·인터넷,응용프로그래머,수도권4년,"['학점 3.2/4.5', '오픽 IH', '자격증 3개', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145025
262,자연/공학/의약계열,기계/항공,나래에너지서비스,2019년 상반기,서비스,설치·정비·A/S,수도권4년,"['학점 4.05/4.5', '토익 805', '자격증 3개', '수상 1회', '사회활동 1회', '자원봉사 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198221
263,자연/공학/의약계열,화학공학/생명공학,CJ제일제당(주),2018년 하반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 3.45/4.5', '토익 855', '오픽 IM2', '자격증 3개', '해외경험 1회', '인턴 1회', '교내활동 1회', '자원봉사 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198242
264,인문/사회계열,법학,CJ프레시웨이㈜,2018년 상반기,생산·제조,생산관리·공정관리·품질관리,수도권4년,"['학점 3.59/4.5', '오픽 IM1', '자격증 3개']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/195500
265,인문/사회계열,경영학,(주)한양,2016년 하반기,경영·사무,기획·전략·경영,서울4년,['학점 3.5/4.5'],-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/90413
266,인문/사회계열,인문계열(기타),빙그레,2017년 하반기,마케팅·광고·홍보,마케팅·광고·분석,서울4년,"['학점 3.5/4.5', '오픽 AL']",1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/193165
267,인문/사회계열,법학,㈜인터파크,2017년 상반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 3.59/4.5', '토익 870', '오픽 IH', '자격증 1개', '해외경험 1회', '인턴 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/239902
268,자연/공학/의약계열,자연/공학/의약계열(기타),LG전자(주),2015년 하반기,연구개발·설계,자동차·조선·기계,서울4년,"['학점 3.4/4.5', '토익 925', '자격증 1개', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145999
269,자연/공학/의약계열,기계/항공,삼성전자(주),2021년 하반기,연구개발·설계,기계설계·CAD·CAM,서울4년,"['학점 3.9/4.5', '토익 905', '토스 Level8', '교내활동 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/237771
270,자연/공학/의약계열,IT/컴퓨터공학,LG전자(주),2015년 하반기,IT·인터넷,응용프로그래머,서울4년,"['학점 3.9/4.5', '토익 940', '자격증 1개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145602
271,교육계열,교육계열(문과),(주)아모레퍼시픽,2016년 상반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 3.9/4.5', '토익 980', '오픽 IH', '자격증 1개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145810
272,인문/사회계열,국제통상/경상,㈜GS글로벌,2017년 하반기,무역·유통,해외영업·무역영업,서울4년,"['학점 3.98/4.5', '토익 140', '토스 Level6', '오픽 AL', '인턴 1회', '수상 1회']",1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/193227
273,자연/공학/의약계열,자연/공학/의약계열(기타),금호석유화학(주),2015년 하반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 4/4.5', '토익 895', '토스 Level6']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144994
274,자연/공학/의약계열,생물공학,㈜현대바이오랜드,2016년 하반기,연구개발·설계,화학·에너지·환경,대학원,"['학점 4.29/4.5', '토익 695', '오픽 IL', '수상 3회', '자원봉사 3회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/189942
275,인문/사회계열,세무/회계,현대트랜시스,2017년 하반기,경영·사무,재무·세무·IR,서울4년,"['학점 3.75/4.5', '토익 895', '토스 Level6', '자격증 1개', '인턴 2회', '자원봉사 2회']",1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192663
276,자연/공학/의약계열,식품영양학,NH농협은행,2019년 하반기,영업·고객상담,금융·보험영업,지방4년,"['학점 3.7/4.5', '자격증 2개', '수상 3회', '동아리 2회', '교내활동 2회', '자원봉사 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/200382
277,자연/공학/의약계열,전자전기공학,삼성전자(주),2018년 상반기,연구개발·설계,반도체·디스플레이,서울4년,"['학점 3.5/4.5', '토익 735', '토스 Level6', '자격증 3개', '인턴 1회', '자원봉사 3회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198484
278,자연/공학/의약계열,기계/항공,현대모비스(주),2016년 하반기,연구개발·설계,자동차·조선·기계,수도권4년,"['학점 3.38/4.5', '토익 910', '토스 Level6']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/196220
279,자연/공학/의약계열,IT/컴퓨터공학,JTBC,2021년 상반기,IT·인터넷,웹프로그래머,지방4년,"['학점 3.94/4.5', '자격증 1개']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/237153
280,인문/사회계열,경제학,기아(주),2016년 하반기,영업·고객상담,제품·서비스영업,수도권4년,"['학점 3.73/4.5', '토익 785', '토스 Level6', '자격증 1개', '해외경험 1회', '수상 2회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/167279
281,인문/사회계열,사회학,(주)동원F&B,2019년 하반기,영업·고객상담,제품·서비스영업,대학원,"['학점 3.34/4.5', '토익 390', '자격증 1개', '인턴 1회', '수상 1회', '동아리 2회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/200105
282,자연/공학/의약계열,정보통신학,KCC,2017년 상반기,IT·인터넷,응용프로그래머,서울4년,"['학점 3.85/4.5', '토익 770', '토스 Level5', '자격증 5개', '수상 2회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/190081
283,자연/공학/의약계열,자연/공학/의약계열(기타),㈜엘엑스인터내셔널,2015년 상반기,무역·유통,구매·자재,지방4년,"['학점 3.9/4.5', '오픽 IH']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145407
284,인문/사회계열,경영학,㈜보령,2016년 하반기,영업·고객상담,법인영업,대졸4년,"['학점 3.82/4.5', '토익 885', '토스 Level6', '자격증 2개', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/167965
285,인문/사회계열,역사/한국사학,현대카드,2016년 하반기,경영·사무,기획·전략·경영,서울4년,"['학점 3.7/4.5', '토익 960', '토스 Level6', '자격증 1개', '해외경험 1회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146856
286,자연/공학/의약계열,화학공학/생명공학,대한유화(주),2015년 하반기,생산·제조,생산관리·공정관리·품질관리,수도권4년,"['학점 3.2/4.5', '토스 Level6']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144278
287,인문/사회계열,경영학,키움증권㈜,2017년 상반기,경영·사무,기획·전략·경영,서울4년,"['학점 3.76/4.5', '토익 920', '인턴 1회', '교내활동 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/194733
288,인문/사회계열,사회복지학,㈜우리은행,2014년 하반기,영업·고객상담,제품·서비스영업,서울4년,"['학점 3.9/4.5', '토익 860', '토스 Level6', '자격증 1개', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144318
289,인문/사회계열,경영학,㈜BGF리테일,2019년 상반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 3.9/4.5', '토익 955', '토스 Level7', '해외경험 1회', '인턴 1회', '동아리 2회', '교내활동 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198611
290,인문/사회계열,경제학,현대제철주식회사,2022년 상반기,경영·사무,재무·세무·IR,수도권4년,"['학점 3.62/4.5', '토익 840', '오픽 IH', '제2외국어 1개', '자격증 3개', '인턴 3회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/240025
291,자연/공학/의약계열,화학공학/생명공학,(주)포스코케미칼,2021년 하반기,생산·제조,생산관리·공정관리·품질관리,서울4년,"['학점 3.9/4.5', '토익 910', '토스 Level6']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/238513
292,자연/공학/의약계열,IT/컴퓨터공학,넷마블(주),2015년 하반기,IT·인터넷,응용프로그래머,지방4년,"['학점 4.05/4.5', '토익 730', '오픽 IM2', '자격증 3개', '수상 2회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/167247
293,자연/공학/의약계열,재료공학,에스케이바이오텍㈜,2017년 상반기,무역·유통,구매·자재,서울4년,"['학점 3.77/4.5', '토익 955', '토스 Level6', '자격증 2개', '해외경험 1회', '인턴 1회', '수상 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192141
294,기타,기타,한전KDN,2020년 하반기,연구개발·설계,전기·전자·제어,고졸,"['자격증 8개', '수상 1회', '동아리 1회', '자원봉사 1회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/235461
295,자연/공학/의약계열,전자전기공학,캐논코리아(주),2017년 하반기,영업·고객상담,제품·서비스영업,수도권4년,['학점 3.3/4.5'],2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/193880
296,자연/공학/의약계열,IT/컴퓨터공학,(주)한진,2019년 하반기,영업·고객상담,제품·서비스영업,수도권4년,"['학점 3.67/4.5', '토익 700', '토스 Level6', '자격증 1개', '자원봉사 3회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/201000
297,자연/공학/의약계열,기계/항공,아시아나항공(주),2015년 상반기,무역·유통,배송·택배·운송,지방4년,"['학점 4.08/4.5', '토익 820', '토스 Level6', '자격증 3개', '인턴 1회', '자원봉사 2회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/90299
298,인문/사회계열,경영학,시큐아이,2018년 상반기,영업·고객상담,제품·서비스영업,서울4년,"['학점 3.54/4.5', '토익 850', '오픽 IH', '자격증 1개', '인턴 1회', '동아리 1회', '사회활동 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/195650
299,자연/공학/의약계열,기계/항공,지에스이피에스,2016년 하반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 3.56/4.5', '토익 790', '자격증 1개', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/189600
300,인문/사회계열,경영학,대림산업㈜,2016년 하반기,경영·사무,경리·회계·결산,수도권4년,"['학점 3.9/4.5', '토익 990', '오픽 AL', '인턴 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/147090
301,기타,기타,롯데IT테크(주),2015년 하반기,IT·인터넷,웹프로그래머,초대졸,"['학점 4.1/4.5', '자격증 1개', '인턴 1회', '자원봉사 2회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143951
302,기타,기타,쌍용건설(주),2016년 상반기,경영·사무,인사·노무·교육,대졸4년,"['학점 3.7/4.5', '토익 930']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146279
303,인문/사회계열,호텔경영학,대한항공,2016년 상반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 3.5/4.5', '토익 900', '해외경험 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144599
304,인문/사회계열,영어/영문,코스맥스비티아이(주),2019년 상반기,마케팅·광고·홍보,마케팅·광고·분석,서울4년,"['학점 3.92/4.5', '토익 980', '토스 Level7', '제2외국어 1개', '자격증 1개', '해외경험 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/199725
305,인문/사회계열,경영학,중소기업은행,2020년 상반기,영업·고객상담,금융·보험영업,서울4년,"['학점 3.5/4.5', '토스 Level6', '자격증 14개', '해외경험 1회', '수상 11회', '교내활동 2회', '사회활동 5회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/239790
306,자연/공학/의약계열,화학공학/생명공학,한국콜마홀딩스(주),2018년 하반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 3.45/4.5', '토익 855', '오픽 IM2', '자격증 3개', '해외경험 1회', '인턴 1회', '교내활동 1회', '자원봉사 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198249
307,인문/사회계열,경영학,코리아세븐,2016년 상반기,영업·고객상담,영업관리·지원·영업기획,지방4년,"['학점 4.1/4.5', '오픽 IH', '해외경험 1회', '자원봉사 1회']",5.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146542
308,인문/사회계열,경제학,㈜셀트리온,2017년 상반기,경영·사무,재무·세무·IR,서울4년,"['학점 3.64/4.5', '토익 895', '자격증 3개']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/190203
309,자연/공학/의약계열,수학/통계학,현대오토에버(주),2016년 상반기,영업·고객상담,IT·솔루션·기술영업,서울4년,"['학점 3.8/4.5', '토익 935', '토스 Level7', '인턴 1회']",5.0,https://www.jobkorea.co.kr/starter/PassAssay/View/188672
310,자연/공학/의약계열,전자전기공학,(주)카카오,2021년 상반기,IT·인터넷,응용프로그래머,서울4년,"['학점 3.9/4.5', '토스 Level6', '자격증 2개', '인턴 1회', '수상 2회', '동아리 2회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/237474
311,기타,기타,포스코홀딩스,2019년 하반기,생산·제조,생산·제조·설비·조립,고졸,"['자격증 2개', '수상 1회', '교내활동 1회', '자원봉사 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/201006
312,인문/사회계열,경영학,삼성화재해상보험,2018년 하반기,영업·고객상담,금융·보험영업,서울4년,"['학점 4.02/4.5', '오픽 IH', '자격증 5개', '인턴 1회', '동아리 1회', '교내활동 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/199664
313,인문/사회계열,영어/영문,GS리테일,2019년 상반기,경영·사무,인사·노무·교육,서울4년,"['학점 3.76/4.5', '토익 805', '자격증 4개', '해외경험 2회', '인턴 1회', '교내활동 1회', '자원봉사 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/199145
314,인문/사회계열,사회학,신한은행,2017년 하반기,영업·고객상담,금융·보험영업,지방4년,"['학점 3.55/4.5', '토익 890', '자격증 2개', '인턴 1회', '자원봉사 2회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192658
315,자연/공학/의약계열,산업공학,(주)경동나비엔,2022년 상반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 3.3/4.5', '토스 Level6', '자격증 3개', '인턴 2회', '수상 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/239997
316,자연/공학/의약계열,재료공학,현대제철주식회사,2018년 상반기,연구개발·설계,자동차·조선·기계,서울4년,"['학점 3.77/4.5', '토익 955', '토스 Level6', '자격증 2개', '해외경험 1회', '인턴 1회', '수상 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/195185
317,자연/공학/의약계열,전자전기공학,(주)DB하이텍,2016년 하반기,생산·제조,생산관리·공정관리·품질관리,서울4년,"['학점 3.24/4.5', '토익 710', '자격증 3개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/90231
318,인문/사회계열,인문계열(기타),(학)연세대학교연세의료원,2021년 하반기,경영·사무,사무·총무·법무,수도권4년,"['학점 3.53/4.5', '오픽 IH', '자격증 3개', '해외경험 1회', '인턴 1회', '수상 2회', '동아리 1회', '교내활동 2회', '사회활동 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/238439
319,인문/사회계열,경영학,(주)신세계아이앤씨,2019년 상반기,경영·사무,사무·총무·법무,대학원,"['학점 3.95/4.5', '인턴 1회', '수상 1회', '동아리 1회', '교내활동 1회', '사회활동 1회', '자원봉사 1회']",1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198581
